2,028;1,299;2,028;1,299;0,885;1,010;0,092;0,097;0,409;0,302;0,409;0,302;0,249;0,246;0,019;0,035;901,563;890,625;901,563;890,625;1156,250;1087,500;7937,500;7790,625;0,505;0,516;0,155;0,137;0,102;0,118;0,017;0,019;1,021;0,011;0,292;0,018;0,220;0,015;0,036;0,002;28,428;28,730;234,898;221,130;20,809;20,456;42,000;42,000;
1,534;2,885;1,534;2,885;1,237;1,964;0,037;0,024;0,387;0,622;0,387;0,622;0,263;0,425;0,010;0,005;893,750;900,000;893,750;900,000;1146,875;1257,813;7543,750;7901,563;0,489;0,852;0,166;0,311;0,115;0,245;0,007;0,004;1,341;0,362;0,477;0,145;0,360;0,129;0,011;0,002;49,496;37,900;250,815;636,603;19,221;19,946;42,000;42,000;
1,716;1,616;1,362;0,859;0,750;1,616;0,074;0,078;0,326;0,309;0,236;0,253;0,219;0,309;0,017;0,021;9,375;1162,500;898,438;921,875;1179,688;1162,500;7946,875;7548,438;0,386;0,391;0,100;0,092;0,075;0,105;0,013;0,015;0,777;0,005;0,192;0,008;0,180;0,030;0,028;0,001;55,003;26,973;219,728;203,468;19,118;18,490;42,000;42,000;
1,434;1,514;1,434;1,514;0,690;1,434;0,148;0,125;0,394;0,323;0,394;0,308;0,157;0,323;0,053;0,037;889,063;1006,250;889,063;914,063;1117,188;1006,250;7995,313;7987,500;0,536;0,500;0,160;0,145;0,101;0,103;0,018;0,022;1,036;0,036;0,305;0,015;0,204;0,003;0,040;0,004;32,403;28,396;263,789;233,908;21,751;20,490;42,000;42,000;
7,927;3,532;2,814;3,532;1,016;1,996;0,031;0,031;1,355;0,925;0,802;0,925;0,276;0,711;0,008;0,008;9,375;898,438;890,625;898,438;1179,688;1065,625;7960,938;7523,438;0,584;0,892;0,175;0,328;0,109;0,251;0,006;0,004;1,476;0,308;0,503;0,153;0,359;0,142;0,011;0,002;110,967;43,811;276,608;617,296;18,121;19,215;42,000;42,000;
1,467;1,772;1,467;0,792;0,721;1,772;0,064;0,097;0,332;0,586;0,332;0,198;0,172;0,586;0,021;0,028;906,250;1153,125;906,250;887,500;1114,063;1153,125;7975,000;7718,750;0,346;0,398;0,090;0,085;0,077;0,120;0,011;0,016;0,744;0,052;0,175;0,005;0,197;0,043;0,026;0,005;23,535;25,232;183,774;229,095;19,022;18,407;42,000;42,000;
1,404;1,836;1,404;1,836;0,644;0,970;0,166;0,125;0,236;0,381;0,236;0,381;0,199;0,218;0,031;0,039;800,000;882,813;800,000;882,813;1171,875;1126,563;7985,938;7562,500;0,525;0,557;0,143;0,160;0,096;0,113;0,019;0,022;1,083;0,032;0,303;0,017;0,209;0,017;0,040;0,003;45,850;30,676;240,839;267,041;21,720;21,208;42,000;42,000;
3,798;1,056;1,375;1,056;0,899;0,746;0,052;0,033;0,681;0,318;0,403;0,318;0,269;0,220;0,012;0,015;9,375;998,438;920,313;998,438;1003,125;1050,000;7525,000;7500,000;0,526;0,474;0,165;0,146;0,098;0,111;0,007;0,006;1,001;0,052;0,311;0,018;0,209;0,012;0,013;0,001;79,031;31,411;255,283;242,152;19,738;18,820;42,000;42,000;
1,076;1,659;1,076;1,659;0,605;0,693;0,060;0,082;0,239;0,250;0,239;0,250;0,228;0,217;0,017;0,025;887,500;885,938;887,500;885,938;1162,500;1248,438;7670,313;7715,625;0,377;0,403;0,092;0,110;0,078;0,086;0,010;0,016;0,780;0,027;0,202;0,017;0,164;0,008;0,027;0,006;24,811;25,410;220,898;201,992;20,811;19,241;42,000;42,000;
1,693;1,767;1,273;1,767;1,693;1,589;0,098;0,106;0,443;0,549;0,343;0,460;0,443;0,549;0,021;0,033;1170,313;1109,375;893,750;823,438;1170,313;1109,375;7878,125;7668,750;0,674;0,590;0,181;0,187;0,171;0,147;0,016;0,017;1,265;0,084;0,368;0,006;0,318;0,023;0,033;0,001;47,635;31,470;276,716;268,033;23,490;19,824;42,000;42,000;
